# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.208771329270395,7.424355874122819,6.579170579746907,-14.197595140293366,1.0,0.0,-0.4043494992968988,7.179133737071676,-23.273534714223906,23.50901424037668
 1.2278772229694308,7.44284126573045,6.574340934713223,-14.642256820544146,1.0,0.0,-0.4127358153435426,7.628294464117432,-23.756616046167174,24.41186519015398
 1.2468093353104155,7.461120388786783,6.569411579990435,-15.092019744371823,1.0,0.0,-0.42134700212365384,8.0904626383504,-24.2526525721773,25.326219716212112
 1.2655686545073397,7.479193323097129,6.564383548353102,-15.546982995345402,1.0,0.0,-0.4301897841696258,8.565565278058259,-24.762031308523998,26.25213097247832
 1.2841561772299683,7.497060148466791,6.559257872575779,-16.007247814951032,1.0,0.0,-0.439271064671613,9.053527359026623,-25.285149504716717,27.18964881649698
 1.3025729089332416,7.514720944701078,6.554035585433027,-16.472917629456557,1.0,0.0,-0.44859792608433907,9.55427182638627,-25.822414673606556,28.138819488669164
 1.320819864197356,7.5321757916052965,6.5487177196994,-16.944098074817266,1.0,0.0,-0.45817763001172074,10.067719606781008,-26.374244576524337,29.0996852686586
 1.338898067078808,7.5494247689847525,6.543305308149458,-17.420897019116705,1.0,0.0,-0.4680176166469193,10.593789620854215,-26.941067183327352,30.07228410763036
 1.356808551472689,7.566467956644752,6.537799383557758,-17.903424582458193,1.0,0.0,-0.4781255032716175,11.132398796052287,-27.52332058111273,31.056649234944686
 1.3745523614864998,7.583305434390604,6.532200978698857,-18.391793153798666,1.0,0.0,-0.4885090821777567,11.683462079742707,-28.12145284124079,32.052808737878316
 1.3921305518257538,7.5999372820276125,6.526511126347313,-18.88611740445835,1.0,0.0,-0.49917631750019564,12.246892452644836,-28.735921831695098,33.06078511285013
 1.4095441881916582,7.616363579361087,6.520730859277684,-19.38651429787454,1.0,0.0,-0.5101353411740919,12.822600942571311,-29.367194971037488,34.08059478667316
 1.4267943476911142,7.632584406196332,6.5148612102645265,-19.89310309517656,1.0,0.0,-0.5213944477362763,13.410496638477754,-30.015748917740982,35.11224760619946
 1.443882119259317,7.648599842338656,6.508903212082399,-20.40600535613145,1.0,0.0,-0.5329620878756549,14.010486704818664,-30.68206918845708,36.15574629481164
 1.4608086040951846,7.664409967593363,6.502857897505859,-20.925344934982913,1.0,0.0,-0.5448468606113652,14.622476396207272,-31.36664969386879,37.21108587404845
 1.477574916109872,7.680014861765763,6.496726299309462,-21.45124797060571,1.0,0.0,-0.5570575040674144,15.24636907237689,-32.06999218977099,38.27825304879218
 1.4941821823885695,7.695414604661161,6.490509450267769,-21.983842870456986,1.0,0.0,-0.5696028843895576,15.882066213441549,-32.79260563131634,39.35722555422915
 1.5106315436658242,7.710609276084862,6.484208383155336,-22.523260287709046,1.0,0.0,-0.5824919830656909,16.529467435453466,-33.535005417894524,40.44797146297631
 1.5269241548145562,7.725598955842178,6.477824130746719,-23.069633090853426,1.0,0.0,-0.5957338821720333,17.18847050625475,-34.297712528842574,41.55044845073195
 1.54306118534893,7.74038372373841,6.471357725816478,-23.62309632519053,1.0,0.0,-0.6093377473164339,17.858971361621133,-35.08125252548997,42.664603018647675
 1.5590438199412564,7.754963659578868,6.46481020113917,-24.183787165346565,1.0,0.0,-0.623312808473614,18.540864121694845,-35.886154421294,43.79036967102802
